symbol,date,open,high,low,close,volume
MSFT,2024-03-12,311.78,313.22,302.97,310.1,4079005
MSFT,2024-03-13,317.02,323.94,316.71,316.77,3628732
MSFT,2024-03-14,316.45,322.49,310.27,314.93,3738479
MSFT,2024-03-15,314.26,316.98,304.83,311.97,5742991
MSFT,2024-03-18,308.5,312.22,298.34,306.92,3227871
MSFT,2024-03-19,307.95,314.95,299.45,308.29,6000175
MSFT,2024-03-20,305.26,309.57,303.86,306.73,3212404
MSFT,2024-03-21,312.21,316.12,306.09,309.38,805835
MSFT,2024-03-22,316.81,315.88,314.51,315.14,2214898
MSFT,2024-03-25,311.91,317.01,310.6,314.2,2668140
MSFT,2024-03-26,320.05,322.73,312.62,317.17,4962430
MSFT,2024-03-27,323.95,329.44,313.61,321.68,1166309
MSFT,2024-03-28,324.29,331.67,313.66,322.81,7183182
MSFT,2024-03-29,330.71,341.39,331.14,333.51,590013
MSFT,2024-04-01,333.39,337.16,326.23,335.47,4197049
MSFT,2024-04-02,321.83,324.56,312.97,318.64,2456918
MSFT,2024-04-03,312.4,320.9,308.91,315.31,3143740
MSFT,2024-04-04,321.39,320.82,319.47,320.64,6345308
MSFT,2024-04-05,321.68,328.54,323.73,324.7,5447144
MSFT,2024-04-08,313.87,320.66,311.33,315.52,3445106
MSFT,2024-04-09,318.52,324.71,312.61,315.81,3907210
MSFT,2024-04-10,322.71,321.93,310.95,320.34,2699332
MSFT,2024-04-11,310.15,318.84,308.63,310.22,7168704
MSFT,2024-04-12,303.49,304.38,294.83,301.73,5182822
MSFT,2024-04-15,303.92,304.19,293.54,301.42,6932568
MSFT,2024-04-16,299.28,301.2,289.65,296.5,2016933
MSFT,2024-04-17,303.05,305.64,296.83,301.11,5437473
MSFT,2024-04-18,299.15,304.4,298.21,301.05,821545
MSFT,2024-04-19,306.26,314.08,303.97,306.17,4875494
MSFT,2024-04-22,314.17,317.39,310.31,313.16,5027730
MSFT,2024-04-23,311.32,321.18,309.22,313.28,6710117
MSFT,2024-04-24,311.86,313.74,308.04,313.65,983622
MSFT,2024-04-25,309.16,313.84,310.54,312.12,1607020
MSFT,2024-04-26,308.17,313.4,304.07,310.06,2170742
MSFT,2024-04-29,304.97,309.21,300.73,303.42,7569035
MSFT,2024-04-30,302.54,307.83,302.06,303.13,7699846
MSFT,2024-05-01,305.23,312.01,304.85,305.18,4319576
MSFT,2024-05-02,304.98,308.88,297.21,303.85,778036
MSFT,2024-05-03,312.7,319.39,310.86,314.49,7905027
MSFT,2024-05-06,310.6,314.26,306.11,313.19,2411194
MSFT,2024-05-07,318.56,325.51,313.72,319.28,2825002
MSFT,2024-05-08,327.88,334.05,322.49,327.9,3480267
MSFT,2024-05-09,341.26,350.88,336.35,341.16,3844585
MSFT,2024-05-10,339.54,348.81,337.51,340.27,1300871
MSFT,2024-05-13,350.39,361.54,342.01,351.85,4347485
MSFT,2024-05-14,335.88,341.87,333.63,337.74,6090311
MSFT,2024-05-15,339.3,346.75,340.68,341.25,7649820
MSFT,2024-05-16,346.85,350.83,342.82,347.66,1232496
MSFT,2024-05-17,359.85,368.62,350.99,358.36,6437997
MSFT,2024-05-20,354.72,364.88,347.75,357.75,3793494
MSFT,2024-05-21,357.69,367.18,354.74,361.03,3395432
MSFT,2024-05-22,350.94,357.3,344.08,354.03,5853624
MSFT,2024-05-23,339.22,344.99,328.06,337.73,6632527
MSFT,2024-05-24,340.16,339.3,331.93,338.89,7937255
MSFT,2024-05-27,337.44,336.41,330.8,334.91,606972
MSFT,2024-05-28,337.22,339.99,328.15,333.95,3790319
MSFT,2024-05-29,344.1,349.82,337.56,344.13,4211677
MSFT,2024-05-30,346.56,349.4,337.25,343.61,3871216
MSFT,2024-05-31,342.93,346.06,343.45,343.68,7207064
MSFT,2024-06-03,341.9,345.59,333.29,341.46,6779076
MSFT,2024-06-04,341.3,341.99,331.58,340.81,2134860
MSFT,2024-06-05,333.01,341.6,325.79,335.07,6139294
MSFT,2024-06-06,335.05,338.06,331.03,333.85,546991
MSFT,2024-06-07,333.09,345.93,326.21,336.1,1542676
MSFT,2024-06-10,336.73,339.7,334.28,335.38,4968422
MSFT,2024-06-11,332.5,331.75,323.9,329.59,1825690
MSFT,2024-06-12,342.06,348.39,341.91,342.01,803935
MSFT,2024-06-13,341.38,343.87,333.66,340.04,4433855
MSFT,2024-06-14,343.55,343.01,336.15,341.77,4199748
MSFT,2024-06-17,356.64,356.85,345.11,355.08,5875824
MSFT,2024-06-18,367.4,369.02,363.46,366.72,3281869
MSFT,2024-06-19,365.84,364.91,353.22,362.78,2393604
MSFT,2024-06-20,359.04,363.36,355.94,359.55,1071496
MSFT,2024-06-21,354.8,359.37,351.36,355.11,4572997
MSFT,2024-06-24,364.94,364.95,356.43,364.04,7539041
MSFT,2024-06-25,347.21,351.78,343.92,350.07,6497414
MSFT,2024-06-26,348.77,357.9,346.27,350.36,3852396
MSFT,2024-06-27,344.85,346.66,343.2,346.21,6376706
MSFT,2024-06-28,348.65,352.72,344.93,348.76,1356533
MSFT,2024-07-01,353.76,350.61,344.34,350.42,2703347
MSFT,2024-07-02,346.79,350.02,343.32,348.36,3963347
MSFT,2024-07-03,341.88,349.24,337.01,344.81,1235752
MSFT,2024-07-04,346.82,348.03,343.84,344.14,1210786
MSFT,2024-07-05,351.4,361.0,348.66,351.14,2309305
MSFT,2024-07-08,346.81,347.02,343.8,344.63,2193559
MSFT,2024-07-09,346.27,356.78,343.58,349.53,5256269
MSFT,2024-07-10,347.0,356.51,348.87,349.52,1098637
MSFT,2024-07-11,347.12,359.09,344.68,348.85,3849271
MSFT,2024-07-12,346.14,359.87,348.15,349.49,985344
MSFT,2024-07-15,354.77,356.81,354.7,356.13,7807453
MSFT,2024-07-16,349.06,345.92,341.12,345.8,7702920
MSFT,2024-07-17,351.31,352.05,346.51,350.15,2238645
MSFT,2024-07-18,363.4,361.04,353.24,359.99,2981313
MSFT,2024-07-19,368.39,377.74,370.75,370.99,5332221
MSFT,2024-07-22,353.51,359.71,354.04,354.29,1571340
MSFT,2024-07-23,349.0,360.97,348.94,352.21,7167828
MSFT,2024-07-24,365.62,363.5,352.67,363.11,588693
MSFT,2024-07-25,360.89,359.65,356.1,359.64,2921802
MSFT,2024-07-26,369.66,373.61,368.58,373.38,5933104
MSFT,2024-07-29,370.8,384.55,369.69,373.35,5653364
MSFT,2024-07-30,387.59,392.97,377.92,385.65,3894126
MSFT,2024-07-31,380.4,389.25,381.93,382.34,6499479
MSFT,2024-08-01,371.71,377.79,370.27,374.41,3543558
MSFT,2024-08-02,373.74,376.68,368.77,376.13,4229615
MSFT,2024-08-05,380.75,385.74,377.68,380.75,6412927
MSFT,2024-08-06,385.95,395.8,383.5,384.67,2099800
MSFT,2024-08-07,383.37,394.09,376.28,386.78,7795275
MSFT,2024-08-08,394.7,391.66,390.84,391.35,7539938
MSFT,2024-08-09,380.54,384.95,376.98,380.0,5518815
MSFT,2024-08-12,383.67,386.23,373.88,381.42,4523272
MSFT,2024-08-13,386.91,391.99,383.38,386.26,1859592
MSFT,2024-08-14,389.86,392.38,380.98,389.87,4149426
MSFT,2024-08-15,380.7,392.87,374.64,384.52,6229206
MSFT,2024-08-16,391.41,394.13,385.97,390.04,3543898
MSFT,2024-08-19,398.63,397.53,385.18,396.05,2341568
MSFT,2024-08-20,401.46,403.87,390.61,402.35,1154203
MSFT,2024-08-21,399.71,407.82,395.73,403.54,7350474
MSFT,2024-08-22,403.93,404.32,400.85,403.32,983158
MSFT,2024-08-23,400.66,409.51,391.61,401.85,2254837
MSFT,2024-08-26,406.93,407.51,402.65,403.9,3574185
MSFT,2024-08-27,405.86,413.17,397.82,402.83,6343353
MSFT,2024-08-28,388.45,395.8,380.23,391.21,2039482
MSFT,2024-08-29,396.65,394.82,385.8,393.01,2746185
MSFT,2024-08-30,397.23,405.69,400.07,400.3,5280066
MSFT,2024-09-02,402.87,410.64,402.35,406.92,2903730
MSFT,2024-09-03,412.93,423.47,409.16,416.04,4639258
MSFT,2024-09-04,414.7,422.34,405.39,417.93,5500239
MSFT,2024-09-05,414.96,415.18,409.79,411.39,5200246
MSFT,2024-09-06,402.86,409.2,400.7,401.5,7179262
MSFT,2024-09-09,409.91,418.88,405.56,406.85,2643059
MSFT,2024-09-10,419.67,427.24,410.13,417.06,2012769
MSFT,2024-09-11,423.55,419.76,415.46,419.65,759981
MSFT,2024-09-12,419.8,417.94,407.53,417.86,550714
MSFT,2024-09-13,410.23,414.56,409.65,411.17,2225089
MSFT,2024-09-16,405.91,413.94,396.75,408.02,7658251
MSFT,2024-09-17,409.02,411.58,406.16,409.54,6309213
MSFT,2024-09-18,415.05,420.12,404.65,412.34,5431590
MSFT,2024-09-19,419.76,423.59,410.45,417.15,5859078
MSFT,2024-09-20,410.51,413.05,406.09,412.44,2024171
MSFT,2024-09-23,414.22,418.84,412.04,413.06,3169718
MSFT,2024-09-24,402.38,413.45,401.35,404.57,5383105
MSFT,2024-09-25,394.65,397.35,393.08,396.63,634379
MSFT,2024-09-26,406.6,411.69,402.22,408.57,6511387
MSFT,2024-09-27,413.74,424.15,413.51,415.05,6410497
MSFT,2024-09-30,403.17,403.04,393.25,402.72,6397216
MSFT,2024-10-01,392.68,405.2,388.01,393.72,5212517
MSFT,2024-10-02,396.86,403.56,386.2,393.06,2844160
MSFT,2024-10-03,396.37,404.23,393.87,394.01,6786364
MSFT,2024-10-04,394.55,409.46,396.99,398.19,5779918
MSFT,2024-10-07,410.89,416.75,407.32,408.58,5662890
MSFT,2024-10-08,405.64,406.21,395.86,403.98,1641516
MSFT,2024-10-09,394.8,403.51,386.42,395.46,4420382
MSFT,2024-10-10,398.57,404.49,397.99,400.43,6013738
MSFT,2024-10-11,389.32,399.52,379.64,390.73,5887401
MSFT,2024-10-14,396.36,403.75,389.83,392.92,1026610
MSFT,2024-10-15,399.9,402.41,399.68,400.12,6978229
MSFT,2024-10-16,400.4,408.26,396.51,398.68,2006573
MSFT,2024-10-17,401.14,403.41,390.25,402.21,7701408
MSFT,2024-10-18,395.36,395.37,390.83,393.85,3606004
MSFT,2024-10-21,392.59,401.76,387.53,395.71,1911833
MSFT,2024-10-22,394.12,395.32,386.75,395.22,7940547
MSFT,2024-10-23,391.29,397.98,386.05,390.55,5139196
MSFT,2024-10-24,394.7,403.59,388.84,393.3,775782
MSFT,2024-10-25,386.2,383.98,383.74,383.77,2609382
MSFT,2024-10-28,401.06,397.75,386.65,397.48,7504369
MSFT,2024-10-29,408.47,419.36,396.71,407.49,6123196
MSFT,2024-10-30,414.67,424.51,411.89,413.2,630423
MSFT,2024-10-31,418.04,424.7,412.87,416.79,873185
MSFT,2024-11-01,409.99,413.56,403.51,408.39,1046409
MSFT,2024-11-04,428.04,431.43,426.5,427.78,1041224
MSFT,2024-11-05,419.31,426.04,411.44,417.03,6887829
MSFT,2024-11-06,428.73,432.84,418.21,427.73,6163194
MSFT,2024-11-07,433.06,432.08,424.0,431.36,3579369
MSFT,2024-11-08,440.16,449.61,430.13,443.3,7987907
MSFT,2024-11-11,416.84,428.7,410.25,419.71,2462612
MSFT,2024-11-12,412.61,421.51,406.49,414.89,5421863
MSFT,2024-11-13,410.91,422.77,411.25,411.75,6838228
MSFT,2024-11-14,416.76,423.16,412.87,417.06,7798042
MSFT,2024-11-15,417.32,414.18,413.85,414.13,3518103
MSFT,2024-11-18,403.57,401.41,391.03,400.57,588710
MSFT,2024-11-19,396.14,408.35,398.62,399.24,5665488
MSFT,2024-11-20,390.07,397.65,383.44,392.63,1113568
MSFT,2024-11-21,394.49,405.7,392.67,396.3,6576110
MSFT,2024-11-22,385.44,389.37,384.92,384.98,3467892
MSFT,2024-11-25,386.04,396.38,385.74,385.78,7707873
MSFT,2024-11-26,386.06,393.06,377.75,383.33,6172101
MSFT,2024-11-27,385.25,393.96,386.22,386.72,715466
MSFT,2024-11-28,391.72,397.8,379.15,389.63,5987939
NVDA,2023-01-01,474.57,479.24,462.39,471.68,3062594
NVDA,2023-01-02,470.75,480.71,462.41,468.0,4674013
NVDA,2023-01-03,479.0,489.83,473.46,476.48,7536918
NVDA,2023-01-04,494.98,506.11,488.65,499.95,6026114
NVDA,2023-01-05,500.84,508.6,490.45,502.93,3554804
NVDA,2023-01-06,513.64,521.81,511.6,517.96,4633397
NVDA,2023-01-09,510.57,517.03,508.9,514.23,4165291
NVDA,2023-01-10,517.03,521.33,505.79,515.67,2333847
NVDA,2023-01-11,514.14,517.57,501.25,512.37,3394314
NVDA,2023-01-12,506.71,513.59,502.82,508.32,7863195
NVDA,2023-01-13,498.49,498.76,487.14,494.78,7913043
NVDA,2023-01-16,489.59,508.36,492.08,494.47,2560979
NVDA,2023-01-17,477.71,484.91,472.9,480.18,4304470
NVDA,2023-01-18,474.7,484.19,469.26,478.66,2956106
NVDA,2023-01-19,474.99,482.18,474.6,479.42,3589960
NVDA,2023-01-20,472.22,477.87,470.25,476.82,2849746
NVDA,2023-01-23,479.18,485.66,473.2,479.53,3319951
NVDA,2023-01-24,462.81,472.03,459.4,466.48,6297008
NVDA,2023-01-25,467.52,475.2,462.13,463.25,2613812
NVDA,2023-01-26,452.89,454.04,447.83,453.69,2562588
NVDA,2023-01-27,445.17,456.69,439.96,444.2,2351914
NVDA,2023-01-30,428.47,442.36,417.37,430.17,1726548
NVDA,2023-01-31,441.58,455.42,440.53,445.58,5221640
NVDA,2023-02-01,436.46,450.34,436.48,437.59,5841429
NVDA,2023-02-02,417.23,422.43,410.64,420.59,6789765
NVDA,2023-02-03,435.1,446.19,431.16,439.19,4187473
NVDA,2023-02-06,443.62,457.71,439.66,445.5,6383808
NVDA,2023-02-07,435.95,446.19,435.69,440.23,3801201
NVDA,2023-02-08,452.5,451.96,439.96,448.28,2505539
NVDA,2023-02-09,444.01,454.61,433.56,442.19,7492151
NVDA,2023-02-10,446.15,447.49,441.23,443.56,6242754
NVDA,2023-02-13,431.97,441.34,424.11,434.69,6580378
NVDA,2023-02-14,444.88,456.92,435.32,445.33,1062197
NVDA,2023-02-15,448.61,448.11,442.92,446.22,6287586
NVDA,2023-02-16,446.69,458.68,439.14,451.01,3936091
NVDA,2023-02-17,454.29,462.57,442.94,454.1,869094
NVDA,2023-02-20,456.72,466.28,450.65,457.32,7711052
NVDA,2023-02-21,460.11,466.35,456.14,464.63,6894442
NVDA,2023-02-22,455.51,463.69,443.89,456.22,2850469
NVDA,2023-02-23,449.47,462.63,443.88,453.78,3666682
NVDA,2023-02-24,457.85,470.55,453.44,461.59,6200342
NVDA,2023-02-27,452.15,464.21,444.81,455.13,5636514
NVDA,2023-02-28,456.46,471.51,455.2,457.94,5168182
NVDA,2023-03-01,465.91,468.32,458.52,466.77,6365997
NVDA,2023-03-02,460.29,471.97,453.18,462.32,5349429
NVDA,2023-03-03,479.4,485.5,476.85,478.12,5998189
NVDA,2023-03-06,482.94,490.35,471.58,480.9,2567403
NVDA,2023-03-07,482.55,487.39,468.48,482.72,3789027
NVDA,2023-03-08,487.64,489.93,484.12,486.18,4582066
NVDA,2023-03-09,491.3,508.51,484.07,495.44,7826629
NVDA,2023-03-10,482.75,498.44,474.03,486.31,7241968
NVDA,2023-03-13,489.78,499.06,488.44,488.8,3545396
NVDA,2023-03-14,487.75,489.64,481.28,489.23,4663070
NVDA,2023-03-15,503.32,511.36,488.13,499.61,1608493
NVDA,2023-03-16,490.51,499.84,485.97,493.5,822798
NVDA,2023-03-17,508.48,510.45,497.23,504.85,7861021
NVDA,2023-03-20,507.37,511.24,506.08,508.97,5604400
NVDA,2023-03-21,509.14,521.27,506.39,512.55,5276704
NVDA,2023-03-22,506.24,515.09,506.85,510.2,2135792
NVDA,2023-03-23,522.16,524.37,512.26,519.1,1109901
NVDA,2023-03-24,509.88,513.58,510.29,513.37,2031138
NVDA,2023-03-27,521.43,523.29,514.92,516.48,5923887
NVDA,2023-03-28,520.5,527.16,502.84,515.76,3491583
NVDA,2023-03-29,496.04,507.71,488.1,498.03,2417153
NVDA,2023-03-30,488.39,492.77,487.59,487.88,2393424
NVDA,2023-03-31,490.27,487.47,483.5,485.55,7694916
NVDA,2023-04-03,480.62,487.15,471.89,482.4,6691263
NVDA,2023-04-04,477.44,477.03,469.32,474.05,5464904
NVDA,2023-04-05,467.51,483.26,463.03,471.59,6676711
NVDA,2023-04-06,487.48,499.61,478.23,488.7,2636209
NVDA,2023-04-07,482.9,499.37,470.96,485.02,2976607
NVDA,2023-04-10,470.05,473.88,470.0,470.39,2378986
NVDA,2023-04-11,459.3,460.29,448.63,458.54,6185675
NVDA,2023-04-12,465.22,473.13,461.21,462.88,7280983
NVDA,2023-04-13,463.91,470.15,451.73,461.35,4030076
NVDA,2023-04-14,464.56,470.84,463.48,468.63,4173465
NVDA,2023-04-17,457.61,466.12,443.75,457.08,4638244
NVDA,2023-04-18,464.81,466.22,452.35,463.47,6657906
NVDA,2023-04-19,467.02,472.42,451.67,464.3,4802889
NVDA,2023-04-20,466.62,470.51,461.59,462.35,830834
NVDA,2023-04-21,460.96,461.35,453.59,461.22,4288995
NVDA,2023-04-24,453.13,461.73,445.78,456.81,6560906
NVDA,2023-04-25,458.42,459.54,448.46,458.31,3672054
NVDA,2023-04-26,439.96,443.32,434.45,439.86,5143683
NVDA,2023-04-27,447.2,457.23,446.8,451.04,3861730
NVDA,2023-04-28,460.19,466.49,445.39,457.72,1837381
NVDA,2023-05-01,452.15,459.35,438.95,452.11,4393499
NVDA,2023-05-02,459.39,471.03,458.61,460.17,1103270
NVDA,2023-05-03,455.31,469.59,447.06,458.87,6628644
NVDA,2023-05-04,465.65,474.05,456.72,462.15,6870616
NVDA,2023-05-05,456.04,468.9,450.21,456.53,4598236
NVDA,2023-05-08,466.18,467.25,463.67,464.77,3659356
NVDA,2023-05-09,465.69,464.95,459.04,461.68,669636
NVDA,2023-05-10,460.46,463.93,452.98,459.92,2435050
NVDA,2023-05-11,451.86,450.88,438.05,450.02,7739407
NVDA,2023-05-12,446.45,458.69,433.49,446.87,2619138
NVDA,2023-05-15,447.1,447.09,432.57,443.34,3585518
NVDA,2023-05-16,445.86,454.42,434.16,443.61,3820995
NVDA,2023-05-17,444.95,455.1,441.95,444.6,975323
NVDA,2023-05-18,455.01,460.5,453.2,457.48,2149298
NVDA,2023-05-19,453.43,456.93,452.07,456.25,4396673
NVDA,2023-05-22,462.89,463.06,452.13,458.87,941815
NVDA,2023-05-23,462.84,467.13,453.48,462.57,1487284
NVDA,2023-05-24,470.76,478.82,460.14,468.56,4073866
NVDA,2023-05-25,460.47,465.43,459.38,462.49,748826
NVDA,2023-05-26,471.47,486.35,467.11,474.9,5127290
NVDA,2023-05-29,471.1,477.43,465.18,470.63,1990753
NVDA,2023-05-30,462.58,467.7,458.19,460.94,7500242
NVDA,2023-05-31,459.68,477.12,460.87,463.27,1317618
NVDA,2023-06-01,480.74,477.23,467.98,476.3,6832418
NVDA,2023-06-02,467.94,478.25,457.38,466.59,5962870
NVDA,2023-06-05,456.4,468.44,458.47,460.6,3118473
NVDA,2023-06-06,463.66,475.13,451.61,462.84,828035
NVDA,2023-06-07,472.3,482.19,473.35,473.37,4436616
NVDA,2023-06-08,466.91,477.5,469.4,471.31,1801247
NVDA,2023-06-09,466.06,467.35,460.52,461.84,7818490
NVDA,2023-06-12,459.21,467.12,448.8,460.71,2704803
NVDA,2023-06-13,466.98,464.58,454.68,463.55,7277257
NVDA,2023-06-14,474.12,485.76,467.27,471.79,3479810
NVDA,2023-06-15,471.62,475.42,459.47,472.19,5655348
NVDA,2023-06-16,470.83,470.89,466.71,469.82,2584754
NVDA,2023-06-19,458.26,462.22,456.98,458.38,2750619
NVDA,2023-06-20,463.1,467.07,454.88,461.78,1130954
NVDA,2023-06-21,467.57,466.32,461.96,466.2,1948221
NVDA,2023-06-22,451.8,463.86,446.75,452.41,2581776
NVDA,2023-06-23,460.72,472.53,462.02,464.55,5241878
NVDA,2023-06-26,466.4,464.54,456.68,461.85,4914259
NVDA,2023-06-27,464.26,480.68,460.57,466.68,3425931
NVDA,2023-06-28,475.54,475.71,474.51,475.39,6698259
NVDA,2023-06-29,470.01,477.75,457.28,471.29,3478164
NVDA,2023-06-30,456.15,458.65,445.84,457.63,2212126
NVDA,2023-07-03,445.64,448.69,430.9,443.81,6302121
NVDA,2023-07-04,448.6,456.98,438.41,446.97,725812
NVDA,2023-07-05,441.49,441.7,425.83,438.16,5845334
NVDA,2023-07-06,432.89,439.31,427.29,432.94,3486768
NVDA,2023-07-07,423.39,426.54,418.22,426.39,7194102
NVDA,2023-07-10,434.02,438.49,433.18,437.41,7275749
NVDA,2023-07-11,437.21,441.51,432.29,436.05,5562738
NVDA,2023-07-12,436.49,439.72,432.35,434.84,4589182
NVDA,2023-07-13,428.28,440.64,415.54,428.11,612406
NVDA,2023-07-14,425.56,435.08,415.94,428.59,6486412
NVDA,2023-07-17,429.13,431.78,417.89,428.02,3504663
NVDA,2023-07-18,424.55,431.82,418.36,427.82,512645
NVDA,2023-07-19,430.58,440.66,428.67,432.62,4629865
NVDA,2023-07-20,423.77,438.7,417.9,426.07,5454760
NVDA,2023-07-21,419.71,426.84,422.07,423.33,5450530
NVDA,2023-07-24,412.75,410.97,407.18,410.87,4587427
NVDA,2023-07-25,393.59,399.99,395.7,397.15,2372109
NVDA,2023-07-26,418.77,422.36,409.28,415.81,4749880
NVDA,2023-07-27,400.74,402.49,390.1,400.74,2594328
NVDA,2023-07-28,402.42,405.9,399.93,401.91,2691516
NVDA,2023-07-31,405.62,404.79,399.99,404.09,4075504
NVDA,2023-08-01,395.47,401.91,388.7,396.72,1630460
NVDA,2023-08-02,400.76,410.92,390.24,401.05,5244118
NVDA,2023-08-03,394.58,398.97,394.96,397.67,5858476
NVDA,2023-08-04,396.13,404.59,397.9,398.67,2162450
NVDA,2023-08-07,400.38,401.63,396.91,398.96,4064614
NVDA,2023-08-08,409.67,409.96,398.74,408.0,5094866
NVDA,2023-08-09,405.24,405.53,399.02,404.47,2494667
NVDA,2023-08-10,396.04,406.14,392.97,397.83,2756345
NVDA,2023-08-11,397.65,402.7,393.97,401.64,817354
NVDA,2023-08-14,398.58,401.18,387.61,395.66,7234640
NVDA,2023-08-15,404.09,409.93,395.31,402.74,612666
NVDA,2023-08-16,398.73,404.47,397.23,400.32,6868022
NVDA,2023-08-17,406.83,417.76,396.7,407.09,686895
NVDA,2023-08-18,416.04,414.26,408.92,413.78,6434592
NVDA,2023-08-21,412.1,418.5,412.46,412.74,4471769
NVDA,2023-08-22,405.39,418.24,398.48,407.33,3621610
NVDA,2023-08-23,401.18,408.77,399.74,400.87,1007802
NVDA,2023-08-24,393.4,397.71,383.26,390.87,5663804
NVDA,2023-08-25,397.61,403.42,387.77,393.68,4440938
NVDA,2023-08-28,398.86,405.59,390.38,396.14,6720464
NVDA,2023-08-29,390.79,394.45,392.11,394.2,7937588
NVDA,2023-08-30,390.42,399.23,380.85,389.17,1329627
NVDA,2023-08-31,376.05,377.13,374.44,376.73,3669080
NVDA,2023-09-01,378.42,383.32,374.29,377.85,5017235
NVDA,2023-09-04,378.29,375.06,373.73,374.63,6446643
NVDA,2023-09-05,366.48,370.56,362.29,369.4,4453309
NVDA,2023-09-06,372.42,369.64,365.05,369.06,1712725
NVDA,2023-09-07,365.53,366.36,355.93,365.58,3822625
NVDA,2023-09-08,359.14,369.61,353.66,360.54,4034210
NVDA,2023-09-11,361.15,367.73,353.58,364.27,3513732
NVDA,2023-09-12,356.42,362.76,344.42,354.09,621628
NVDA,2023-09-13,352.51,354.26,347.59,353.8,3894918
NVDA,2023-09-14,350.68,358.98,342.49,349.97,6008636
NVDA,2023-09-15,353.93,358.41,344.67,353.65,4367388
NVDA,2023-09-18,355.2,363.36,346.71,357.38,5366413
NVDA,2023-09-19,355.48,359.66,351.53,353.88,2844736
NVDA,2023-09-20,348.2,359.2,340.56,349.87,704747
NVDA,2023-09-21,351.43,361.73,346.86,353.75,4626396
NVDA,2023-09-22,349.31,356.08,344.38,347.59,6382892
NVDA,2023-09-25,337.44,341.31,331.43,338.94,2661511
NVDA,2023-09-26,350.13,350.92,345.91,348.54,5560943
NVDA,2023-09-27,341.6,344.28,341.95,342.0,4829827
NVDA,2023-09-28,341.14,343.32,329.27,338.86,2348578
NVDA,2023-09-29,328.62,335.12,317.04,326.0,6943503
NVDA,2023-10-02,326.86,333.07,326.82,328.96,1312682
NVDA,2023-10-03,333.77,338.4,326.08,330.52,4814831
NVDA,2023-10-04,325.32,333.26,318.93,323.79,1249107
NVDA,2023-10-05,314.02,317.55,316.22,316.93,5035199
NVDA,2023-10-06,323.69,328.7,316.19,322.94,6294418
NVDA,2023-10-09,324.94,326.38,314.39,322.69,7419084
NVDA,2023-10-10,317.69,325.17,310.09,319.41,4988831
NVDA,2023-10-11,317.67,320.64,315.31,318.91,5644261
NVDA,2023-10-12,315.57,317.91,308.41,312.47,1719266
NVDA,2023-10-13,310.68,310.23,300.91,307.75,1126351
NVDA,2023-10-16,319.13,322.49,312.37,317.19,7924911
NVDA,2023-10-17,323.48,326.83,319.98,323.82,6823256
NVDA,2023-10-18,329.0,330.77,322.44,326.38,7606733
NVDA,2023-10-19,322.85,324.79,314.72,320.84,1899888
NVDA,2023-10-20,321.57,325.22,320.36,323.67,2896091
NVDA,2023-10-23,318.65,318.34,306.84,316.24,2436661
NVDA,2023-10-24,314.92,324.6,314.32,315.32,6950354
NVDA,2023-10-25,316.95,321.7,313.48,315.47,5255639
NVDA,2023-10-26,320.54,320.52,315.56,319.73,6547341
NVDA,2023-10-27,331.7,333.14,324.95,330.88,3329233
NVDA,2023-10-30,330.45,332.58,325.41,328.27,7019421
NVDA,2023-10-31,327.28,331.97,318.82,326.78,6193603
NVDA,2023-11-01,329.61,340.34,322.17,331.9,3537975
NVDA,2023-11-02,335.92,342.45,326.98,332.94,7008967
NVDA,2023-11-03,322.59,335.41,322.55,325.71,2746421
NVDA,2023-11-06,321.74,323.09,315.02,322.22,1725730
NVDA,2023-11-07,326.01,332.16,315.73,323.06,907457
NVDA,2023-11-08,328.51,334.56,316.05,325.41,6570809
NVDA,2023-11-09,330.43,342.2,330.72,333.14,1913632
NVDA,2023-11-10,340.47,343.52,341.04,342.08,6736230
NVDA,2023-11-13,341.56,350.12,335.52,344.77,1880484
NVDA,2023-11-14,345.98,352.83,341.75,344.56,4179223
NVDA,2023-11-15,340.12,353.3,333.52,343.14,3958223
NVDA,2023-11-16,347.74,352.55,341.49,349.25,4325384
NVDA,2023-11-17,345.83,347.49,333.4,342.71,3181650
NVDA,2023-11-20,343.92,344.24,338.95,341.24,4305469
NVDA,2023-11-21,338.86,350.3,339.26,340.17,3843581
NVDA,2023-11-22,344.3,347.02,341.36,342.0,3196024
NVDA,2023-11-23,346.17,355.18,336.1,345.4,4222595
NVDA,2023-11-24,335.55,341.77,331.74,336.04,3230356
NVDA,2023-11-27,315.54,327.1,312.47,318.1,5852115
NVDA,2023-11-28,311.8,319.39,310.02,314.27,2015094
NVDA,2023-11-29,314.0,320.45,311.69,314.24,899058
NVDA,2023-11-30,319.72,330.75,314.66,321.19,1543379
NVDA,2023-12-01,325.18,332.46,322.82,325.75,4521554
NVDA,2023-12-04,320.69,325.24,312.16,319.73,3603596
NVDA,2023-12-05,307.93,319.47,308.01,310.67,5871484
NVDA,2023-12-06,313.53,315.97,302.55,311.73,6938994
NVDA,2023-12-07,311.08,319.9,308.43,310.85,3941368
NVDA,2023-12-08,304.43,312.92,299.39,304.21,5444199
NVDA,2023-12-11,308.42,312.68,309.28,311.12,4445881
NVDA,2023-12-12,319.47,322.47,311.93,317.79,3056785
NVDA,2023-12-13,322.51,328.92,322.29,324.6,5273898
NVDA,2023-12-14,318.8,321.67,313.69,321.51,4480859
